9.7565e+00 1.3456e+01 0.0000e+00
1.0483e+01 1.3380e+01 0.0000e+00
1.0369e+01 1.2366e+01 0.0000e+00
1.0285e+01 1.3330e+01 0.0000e+00
1.0815e+01 1.2822e+01 0.0000e+00
9.9970e+00 1.2725e+01 0.0000e+00
1.0649e+01 1.2733e+01 0.0000e+00
1.0166e+01 1.3147e+01 0.0000e+00
1.0506e+01 1.3001e+01 0.0000e+00
1.0819e+01 1.2964e+01 0.0000e+00
1.1291e+01 1.2846e+01 0.0000e+00
1.1361e+01 1.3133e+01 0.0000e+00
1.0368e+01 1.4067e+01 0.0000e+00
1.0756e+01 1.3721e+01 0.0000e+00
1.0735e+01 1.4094e+01 0.0000e+00
1.1188e+01 1.4405e+01 0.0000e+00
1.1662e+01 1.4197e+01 0.0000e+00
1.2004e+01 1.4365e+01 0.0000e+00
1.1277e+01 1.3072e+01 0.0000e+00
1.1005e+01 1.4126e+01 0.0000e+00
1.1762e+01 1.3645e+01 0.0000e+00
1.2109e+01 1.3168e+01 0.0000e+00
1.1683e+01 1.3585e+01 0.0000e+00
1.1523e+01 1.3048e+01 0.0000e+00
1.1997e+01 1.3583e+01 0.0000e+00
1.2023e+01 1.2850e+01 0.0000e+00
1.1121e+01 1.2693e+01 0.0000e+00
1.1686e+01 1.3589e+01 0.0000e+00
1.1808e+01 1.3169e+01 0.0000e+00
1.1487e+01 1.3463e+01 0.0000e+00
1.1570e+01 1.3635e+01 0.0000e+00
1.1219e+01 1.3548e+01 0.0000e+00
1.1656e+01 1.3636e+01 0.0000e+00
1.1921e+01 1.2727e+01 0.0000e+00
1.2136e+01 1.4487e+01 0.0000e+00
1.2271e+01 1.4146e+01 0.0000e+00
1.1619e+01 1.3520e+01 0.0000e+00
1.1780e+01 1.3272e+01 0.0000e+00
1.1311e+01 1.3161e+01 0.0000e+00
1.1941e+01 1.3932e+01 0.0000e+00
1.1618e+01 1.4122e+01 0.0000e+00
1.0919e+01 1.3862e+01 0.0000e+00
1.1322e+01 1.3965e+01 0.0000e+00
1.0594e+01 1.4275e+01 0.0000e+00
1.0792e+01 1.4771e+01 0.0000e+00
1.0423e+01 1.4745e+01 0.0000e+00
1.1205e+01 1.4318e+01 0.0000e+00
1.0972e+01 1.4306e+01 0.0000e+00
1.1025e+01 1.3291e+01 0.0000e+00
1.1101e+01 1.3578e+01 0.0000e+00
1.0648e+01 1.3850e+01 0.0000e+00
1.0387e+01 1.3636e+01 0.0000e+00
1.0695e+01 1.4083e+01 0.0000e+00
1.1088e+01 1.3411e+01 0.0000e+00
1.0881e+01 1.4829e+01 0.0000e+00
1.0560e+01 1.3858e+01 0.0000e+00
1.0924e+01 1.3726e+01 0.0000e+00
1.1561e+01 1.3798e+01 0.0000e+00
1.1722e+01 1.4207e+01 0.0000e+00
1.1588e+01 1.3942e+01 0.0000e+00
1.1192e+01 1.3184e+01 0.0000e+00
1.1193e+01 1.3661e+01 0.0000e+00
1.1677e+01 1.3567e+01 0.0000e+00
1.1040e+01 1.3534e+01 0.0000e+00
1.1191e+01 1.2888e+01 0.0000e+00
1.0955e+01 1.3251e+01 0.0000e+00
1.1413e+01 1.3026e+01 0.0000e+00
1.1220e+01 1.3755e+01 0.0000e+00
1.1270e+01 1.3280e+01 0.0000e+00
1.2135e+01 1.3933e+01 0.0000e+00
1.0510e+01 1.2810e+01 0.0000e+00
1.1686e+01 1.3625e+01 0.0000e+00
1.1787e+01 1.2968e+01 0.0000e+00
1.0806e+01 1.4055e+01 0.0000e+00
1.1151e+01 1.3981e+01 0.0000e+00
1.0914e+01 1.3418e+01 0.0000e+00
1.1239e+01 1.2923e+01 0.0000e+00
1.0967e+01 1.2795e+01 0.0000e+00
1.1550e+01 1.2881e+01 0.0000e+00
1.1046e+01 1.2900e+01 0.0000e+00
1.1176e+01 1.3381e+01 0.0000e+00
1.1094e+01 1.3883e+01 0.0000e+00
1.1018e+01 1.3750e+01 0.0000e+00
1.0967e+01 1.3196e+01 0.0000e+00
1.1549e+01 1.3304e+01 0.0000e+00
1.1093e+01 1.3704e+01 0.0000e+00
1.1652e+01 1.3611e+01 0.0000e+00
1.1635e+01 1.2897e+01 0.0000e+00
1.1413e+01 1.3775e+01 0.0000e+00
