AutoDock,1
AutoDock,24
AutoDock,30
AutoDock,1
AutoDock,15
AutoDock,48
AutoDock,48
AutoDock,9
AutoDock,60
AutoDock,33
AutoDock,40
Glide,32
Glide,25
Glide,19
Glide,17
Glide,17
Glide,40
Glide,35
Glide,9
Glide,2
Glide,46
Glide,43
Prime,28
Prime,30
Prime,22
Prime,9
Prime,14
Prime,49
Prime,41
Prime,40
Prime,1
Prime,34
Prime,29
YASARA,1
YASARA,47
YASARA,9
YASARA,1
YASARA,47
YASARA,30
YASARA,46
YASARA,1
YASARA,4
YASARA,39
YASARA,44
